	rna_bhi_rep1	rna_bhi_rep2	rna_bhi_rep3	rna_serum_rep1	rna_serum_rep2	rna_serum_rep3
EFM745_02443	822.441758085306	777.993948912339	734.248202455553	483.653856609302	558.13537106983	573.32469419875
EFM745_02444	786.881637724633	928.51492271123	890.027888652205	4442.70613999688	4354.44374455896	4589.78860012543
EFM745_02445	494.194493217556	461.537202792985	466.346831289338	2794.8283571209	2777.83480256347	2946.39963437947
EFM745_02446	1017.56652109002	1039.13877092487	1069.62103006363	8495.03452430196	8647.64077583237	8805.16107342718
EFM745_02447	525.195623788399	578.508320986099	557.631742945974	651.781149621107	713.227854712243	653.100857584476
EFM745_02448	0.911797957965971	1.81350570842037	1.98445460123123	4.60622720580288	2.96355064284865	4.25472871390538
EFM745_02449	6574.97507489262	6235.73937840345	6104.18235338725	10349.0409746376	9951.60305868578	10356.0096896457
EFM745_02450	3804.02108063403	3756.6770749928	3746.65028712455	4523.31511609843	3885.21489277459	3895.20413758037
EFM745_02451	2210.19825010951	2197.96891860549	2107.49078650756	2611.73082569023	2256.24988942211	2354.99234314663
EFM745_02452	1309.34186763913	1464.40585954945	1251.19862607629	1590.29994280344	1601.30519735256	1531.70233700594
EFM745_02453	1002.97775376257	925.7946641486	891.02011595282	2144.19876430124	2082.38825170832	2750.68211353983
EFM745_02454	936.416502831052	904.032595647555	910.864661965133	1575.32970438458	1647.73415742385	2151.82904705764
EFM745_02455	541.607987031787	489.6465412735	501.074786810885	1167.67859667103	1185.42025713946	1455.11722015564
EFM745_02456	279.010175137587	224.874707844126	207.375505828663	626.446899989192	480.095204141482	744.577524933441
EFM745_02457	317.305689372158	368.141658809335	373.07746503147	1180.34572148699	1019.46142113994	1360.44950627124
EFM745_02458	3130.20238969718	3053.0368601257	3069.95126810471	8629.7666700717	8235.70723647641	11535.633225576
